cm,abs
2181.27826,0.07405
2180.56403,0.07367
2179.84979,0.07357
2179.13556,0.07378
2178.42132,0.07416
2177.70708,0.07447
2176.99285,0.07452
2176.27861,0.07422
2175.56437,0.0737
2174.85014,0.07321
2174.1359,0.07298
2173.42166,0.07305
2172.70743,0.07328
2171.99319,0.0735
2171.27895,0.07365
2170.56472,0.07371
2169.85048,0.07374
2169.13624,0.07383
2168.42201,0.07403
2167.70777,0.07419
2166.99353,0.07411
2166.2793,0.07377
2165.56506,0.07328
2164.85083,0.07269
2164.13659,0.07217
2163.42235,0.07199
2162.70812,0.0722
2161.99388,0.07256
2161.27964,0.07278
2160.56541,0.07248
2159.85117,0.07134
2159.13693,0.06936
2158.4227,0.06726
2157.70846,0.06603
2156.99422,0.06601
2156.27999,0.06675
2155.56575,0.06765
2154.85151,0.06851
2154.13728,0.06938
2153.42304,0.07025
2152.7088,0.071
2151.99457,0.07153
2151.28033,0.07174
2150.5661,0.07171
2149.85186,0.07165
2149.13762,0.07166
2148.42339,0.07167
2147.70915,0.0717
2146.99491,0.07187
2146.28068,0.07218
2145.56644,0.07248
2144.8522,0.07267
2144.13797,0.07284
2143.42373,0.07307
2142.70949,0.07329
2141.99526,0.07346
2141.28102,0.07365
2140.56678,0.07397
2139.85255,0.07439
2139.13831,0.07473
2138.42407,0.0749
2137.70984,0.07494
2136.9956,0.07498
2136.28137,0.07506
2135.56713,0.07503
2134.85289,0.07475
2134.13866,0.07431
2133.42442,0.07406
2132.71018,0.07427
2131.99595,0.07482
2131.28171,0.0754
2130.56747,0.07581
2129.85324,0.07609
2129.139,0.07632
2128.42476,0.07643
2127.71053,0.07638
2126.99629,0.07632
2126.28205,0.07646
2125.56782,0.07683
2124.85358,0.07729
2124.13934,0.07766
2123.42511,0.07788
2122.71087,0.07802
2121.99664,0.07815
2121.2824,0.0783
2120.56816,0.07842
2119.85393,0.07853
2119.13969,0.07861
2118.42545,0.07867
2117.71122,0.07873
2116.99698,0.07882
2116.28274,0.07896
2115.56851,0.07911
2114.85427,0.07923
2114.14003,0.07931
2113.4258,0.07935
2112.71156,0.07929
2111.99732,0.07913
2111.28309,0.07895
2110.56885,0.07886
2109.85461,0.07896
2109.14038,0.07918
2108.42614,0.07936
2107.71191,0.07934
2106.99767,0.07918
2106.28343,0.07906
2105.5692,0.07908
2104.85496,0.07918
2104.14072,0.07923
2103.42649,0.07926
2102.71225,0.0793
2101.99801,0.07937
2101.28378,0.07942
2100.56954,0.07942
2099.8553,0.07939
2099.14107,0.07932
2098.42683,0.07918
2097.71259,0.079
2096.99836,0.07887
2096.28412,0.07886
2095.56988,0.0789
2094.85565,0.07887
2094.14141,0.07884
2093.42718,0.07892
2092.71294,0.07911
2091.9987,0.07929
2091.28447,0.0794
2090.57023,0.07946
2089.85599,0.07951
2089.14176,0.07957
2088.42752,0.07967
2087.71328,0.07982
2086.99905,0.07998
2086.28481,0.08004
2085.57057,0.07994
2084.85634,0.07976
2084.1421,0.07968
2083.42786,0.07977
2082.71363,0.07995
2081.99939,0.08006
2081.28515,0.08004
2080.57092,0.07994
2079.85668,0.07994
2079.14245,0.08011
2078.42821,0.08038
2077.71397,0.08057
2076.99974,0.08053
2076.2855,0.08037
2075.57126,0.08022
2074.85703,0.08015
2074.14279,0.0801
2073.42855,0.08001
2072.71432,0.07992
2072.00008,0.0799
2071.28584,0.07999
2070.57161,0.08013
2069.85737,0.08019
2069.14313,0.08004
2068.4289,0.07967
2067.71466,0.0793
2067.00042,0.0792
2066.28619,0.07936
2065.57195,0.07956
2064.85772,0.07953
2064.14348,0.07926
2063.42924,0.07904
2062.71501,0.07912
2062.00077,0.07946
2061.28653,0.0798
2060.5723,0.07993
2059.85806,0.07981
2059.14382,0.07958
2058.42959,0.07936
2057.71535,0.07924
2057.00111,0.07921
2056.28688,0.07922
2055.57264,0.07915
2054.8584,0.07889
2054.14417,0.07854
2053.42993,0.07852
2052.71569,0.07911
2052.00146,0.08015
2051.28722,0.08098
2050.57299,0.08107
2049.85875,0.08038
2049.14451,0.07939
2048.43028,0.07862
2047.71604,0.07825
2047.0018,0.07813
2046.28757,0.07806
2045.57333,0.07792
2044.85909,0.07775
2044.14486,0.07764
2043.43062,0.07762
2042.71638,0.07762
2042.00215,0.07761
2041.28791,0.07758
2040.57367,0.07747
2039.85944,0.07719
2039.1452,0.07672
2038.43096,0.0762
2037.71673,0.0759
2037.00249,0.07606
2036.28826,0.07654
2035.57402,0.07687
2034.85978,0.07675
2034.14555,0.07636
2033.43131,0.07602
2032.71707,0.07579
2032.00284,0.07556
2031.2886,0.07524
2030.57436,0.07487
2029.86013,0.07455
2029.14589,0.07437
2028.43165,0.07437
2027.71742,0.07448
2027.00318,0.07459
2026.28894,0.07461
2025.57471,0.07472
2024.86047,0.0751
2024.14623,0.0756
2023.432,0.07589
2022.71776,0.07583
2022.00353,0.07559
2021.28929,0.07544
2020.57505,0.07553
2019.86082,0.07584
2019.14658,0.07618
2018.43234,0.07637
2017.71811,0.07634
2017.00387,0.07626
2016.28963,0.07634
2015.5754,0.07657
2014.86116,0.07669
2014.14692,0.0765
2013.43269,0.07612
2012.71845,0.07585
2012.00421,0.07588
2011.28998,0.07613
2010.57574,0.07638
2009.86151,0.07651
2009.14727,0.07663
2008.43303,0.07678
2007.7188,0.07682
2007.00456,0.0767
2006.29032,0.07656
2005.57609,0.07654
2004.86185,0.07666
2004.14761,0.07689
2003.43338,0.07724
2002.71914,0.07765
2002.0049,0.07794
2001.29067,0.07805
2000.57643,0.07811
1999.86219,0.07826
1999.14796,0.07856
1998.43372,0.07894
1997.71948,0.07923
1997.00525,0.07924
1996.29101,0.079
1995.57678,0.07883
1994.86254,0.07896
1994.1483,0.0793
1993.43407,0.07957
1992.71983,0.07963
1992.00559,0.07946
1991.29136,0.07917
1990.57712,0.07888
1989.86288,0.07872
1989.14865,0.07872
1988.43441,0.07882
1987.72017,0.07894
1987.00594,0.07909
1986.2917,0.0792
1985.57746,0.07918
1984.86323,0.07903
1984.14899,0.07887
1983.43475,0.07878
1982.72052,0.07874
1982.00628,0.07874
1981.29205,0.07876
1980.57781,0.07875
1979.86357,0.0786
1979.14934,0.07813
1978.4351,0.07734
1977.72086,0.0765
1977.00663,0.07596
1976.29239,0.0757
1975.57815,0.07544
1974.86392,0.07509
1974.14968,0.07482
1973.43544,0.07486
1972.72121,0.0752
1972.00697,0.07562
1971.29273,0.07587
1970.5785,0.07596
1969.86426,0.07603
1969.15002,0.07614
1968.43579,0.07615
1967.72155,0.07601
1967.00732,0.07592
1966.29308,0.07608
1965.57884,0.07637
1964.86461,0.07655
1964.15037,0.07656
1963.43613,0.07649
1962.7219,0.07645
1962.00766,0.07655
1961.29342,0.0768
1960.57919,0.07706
1959.86495,0.07714
1959.15071,0.07703
1958.43648,0.07694
1957.72224,0.07707
1957.008,0.0774
1956.29377,0.07778
1955.57953,0.07813
1954.86529,0.07842
1954.15106,0.07853
1953.43682,0.07845
1952.72259,0.07837
1952.00835,0.0785
1951.29411,0.07875
1950.57988,0.07889
1949.86564,0.07887
1949.1514,0.07885
1948.43717,0.07897
1947.72293,0.07921
1947.00869,0.07939
1946.29446,0.07937
1945.58022,0.07925
1944.86598,0.07924
1944.15175,0.07931
1943.43751,0.07931
1942.72327,0.0792
1942.00904,0.07908
1941.2948,0.07906
1940.58056,0.07912
1939.86633,0.07919
1939.15209,0.07927
1938.43786,0.07936
1937.72362,0.07947
1937.00938,0.07958
1936.29515,0.0797
1935.58091,0.07979
1934.86667,0.07982
1934.15244,0.07974
1933.4382,0.07956
1932.72396,0.07936
1932.00973,0.0792
1931.29549,0.07916
1930.58125,0.0792
1929.86702,0.07921
1929.15278,0.07908
1928.43854,0.07885
1927.72431,0.07868
1927.01007,0.07864
1926.29583,0.07868
1925.5816,0.07871
1924.86736,0.07872
1924.15313,0.07873
1923.43889,0.07868
1922.72465,0.07853
1922.01042,0.07837
1921.29618,0.07837
1920.58194,0.07856
1919.86771,0.0787
1919.15347,0.07864
1918.43923,0.07848
1917.725,0.07841
1917.01076,0.07844
1916.29652,0.07843
1915.58229,0.07835
1914.86805,0.07828
1914.15381,0.07829
1913.43958,0.07836
1912.72534,0.07839
1912.0111,0.0784
1911.29687,0.07839
1910.58263,0.07833
1909.8684,0.07822
1909.15416,0.07811
1908.43992,0.07802
1907.72569,0.07789
1907.01145,0.07775
1906.29721,0.07767
1905.58298,0.07767
1904.86874,0.07769
1904.1545,0.07765
1903.44027,0.07755
1902.72603,0.07741
1902.01179,0.07727
1901.29756,0.07718
1900.58332,0.07717
1899.86908,0.07722
1899.15485,0.07723
1898.44061,0.07714
1897.72637,0.07701
1897.01214,0.0769
1896.2979,0.07684
1895.58367,0.07678
1894.86943,0.07671
1894.15519,0.07662
1893.44096,0.0765
1892.72672,0.07639
1892.01248,0.0763
1891.29825,0.07624
1890.58401,0.07615
1889.86977,0.07603
1889.15554,0.07595
1888.4413,0.07592
1887.72706,0.07589
1887.01283,0.07582
1886.29859,0.07568
1885.58435,0.07555
1884.87012,0.07546
1884.15588,0.07539
1883.44164,0.07529
1882.72741,0.0752
1882.01317,0.07517
1881.29894,0.0752
1880.5847,0.07521
1879.87046,0.07513
1879.15623,0.07498
1878.44199,0.07483
1877.72775,0.07471
1877.01352,0.07462
1876.29928,0.07454
1875.58504,0.07449
1874.87081,0.07445
1874.15657,0.07437
1873.44233,0.07425
1872.7281,0.07412
1872.01386,0.07402
1871.29962,0.07394
1870.58539,0.07383
1869.87115,0.07369
1869.15691,0.07356
1868.44268,0.07344
1867.72844,0.07334
1867.01421,0.07328
1866.29997,0.07329
1865.58573,0.07337
1864.8715,0.07346
1864.15726,0.07346
1863.44302,0.07339
1862.72879,0.0733
1862.01455,0.07322
1861.30031,0.07313
1860.58608,0.07306
1859.87184,0.07302
1859.1576,0.07299
1858.44337,0.07294
1857.72913,0.07284
1857.01489,0.07275
1856.30066,0.07273
1855.58642,0.07276
1854.87218,0.07279
1854.15795,0.07278
1853.44371,0.07278
1852.72948,0.07277
1852.01524,0.07276
1851.301,0.07274
1850.58677,0.07271
1849.87253,0.07271
1849.15829,0.07277
1848.44406,0.07288
1847.72982,0.073
1847.01558,0.0731
1846.30135,0.07314
1845.58711,0.07312
1844.87287,0.07309
1844.15864,0.0731
1843.4444,0.0732
1842.73016,0.07335
1842.01593,0.0735
1841.30169,0.07366
1840.58746,0.07385
1839.87322,0.07404
1839.15898,0.07421
1838.44475,0.07434
1837.73051,0.07444
1837.01627,0.07452
1836.30204,0.07465
1835.5878,0.07487
1834.87356,0.07519
1834.15933,0.07554
1833.44509,0.07584
1832.73085,0.0761
1832.01662,0.07638
1831.30238,0.07676
1830.58814,0.07725
1829.87391,0.07785
1829.15967,0.07851
1828.44543,0.07924
1827.7312,0.08003
1827.01696,0.08087
1826.30273,0.08173
1825.58849,0.08263
1824.87425,0.08365
1824.16002,0.08481
1823.44578,0.08606
1822.73154,0.08734
1822.01731,0.08867
1821.30307,0.09008
1820.58883,0.09161
1819.8746,0.09329
1819.16036,0.09504
1818.44612,0.09681
1817.73189,0.0986
1817.01765,0.1005
1816.30341,0.10258
1815.58918,0.10484
1814.87494,0.10726
1814.1607,0.10979
1813.44647,0.11237
1812.73223,0.11497
1812.018,0.11757
1811.30376,0.12023
1810.58952,0.12298
1809.87529,0.12578
1809.16105,0.12863
1808.44681,0.13155
1807.73258,0.13458
1807.01834,0.13771
1806.3041,0.14089
1805.58987,0.14409
1804.87563,0.14732
1804.16139,0.15059
1803.44716,0.1539
1802.73292,0.15727
1802.01868,0.1607
1801.30445,0.16419
1800.59021,0.16775
1799.87597,0.17139
1799.16174,0.1751
1798.4475,0.17885
1797.73327,0.18262
1797.01903,0.18644
1796.30479,0.19033
1795.59056,0.19428
1794.87632,0.19818
1794.16208,0.202
1793.44785,0.20589
1792.73361,0.20996
1792.01937,0.21414
1791.30514,0.21826
1790.5909,0.22233
1789.87666,0.22643
1789.16243,0.23054
1788.44819,0.23461
1787.73395,0.23861
1787.01972,0.24251
1786.30548,0.24637
1785.59124,0.25028
1784.87701,0.25427
1784.16277,0.25828
1783.44854,0.26218
1782.7343,0.26596
1782.02006,0.26966
1781.30583,0.27334
1780.59159,0.27706
1779.87735,0.28079
1779.16312,0.28447
1778.44888,0.28808
1777.73464,0.29163
1777.02041,0.29513
1776.30617,0.29858
1775.59193,0.302
1774.8777,0.30533
1774.16346,0.30854
1773.44922,0.31174
1772.73499,0.31506
1772.02075,0.31844
1771.30651,0.32173
1770.59228,0.32485
1769.87804,0.32779
1769.16381,0.33066
1768.44957,0.33356
1767.73533,0.33652
1767.0211,0.33943
1766.30686,0.34222
1765.59262,0.34493
1764.87839,0.34763
1764.16415,0.35029
1763.44991,0.35291
1762.73568,0.35558
1762.02144,0.35839
1761.3072,0.36132
1760.59297,0.36422
1759.87873,0.36702
1759.16449,0.36975
1758.45026,0.37244
1757.73602,0.37515
1757.02178,0.37798
1756.30755,0.38098
1755.59331,0.3841
1754.87908,0.38727
1754.16484,0.3905
1753.4506,0.39376
1752.73637,0.39703
1752.02213,0.40045
1751.30789,0.4042
1750.59366,0.40815
1749.87942,0.41209
1749.16518,0.41605
1748.45095,0.42017
1747.73671,0.42449
1747.02247,0.42894
1746.30824,0.43346
1745.594,0.43804
1744.87976,0.44264
1744.16553,0.4473
1743.45129,0.45205
1742.73705,0.45684
1742.02282,0.46154
1741.30858,0.46613
1740.59435,0.47076
1739.88011,0.47564
1739.16587,0.48063
1738.45164,0.48548
1737.7374,0.49012
1737.02316,0.49468
1736.30893,0.4992
1735.59469,0.50373
1734.88045,0.50851
1734.16622,0.51373
1733.45198,0.51916
1732.73774,0.52445
1732.02351,0.52948
1731.30927,0.53448
1730.59503,0.53967
1729.8808,0.54516
1729.16656,0.55082
1728.45232,0.55649
1727.73809,0.56218
1727.02385,0.56794
1726.30962,0.57378
1725.59538,0.57968
1724.88114,0.58564
1724.16691,0.59168
1723.45267,0.59782
1722.73843,0.60398
1722.0242,0.61007
1721.30996,0.61606
1720.59572,0.62195
1719.88149,0.62771
1719.16725,0.63342
1718.45301,0.63935
1717.73878,0.64574
1717.02454,0.65228
1716.3103,0.65842
1715.59607,0.66418
1714.88183,0.66995
1714.16759,0.67574
1713.45336,0.68129
1712.73912,0.68651
1712.02489,0.69148
1711.31065,0.69614
1710.59641,0.70035
1709.88218,0.70402
1709.16794,0.70711
1708.4537,0.70962
1707.73947,0.71154
1707.02523,0.71273
1706.31099,0.71312
1705.59676,0.71274
1704.88252,0.71159
1704.16828,0.70964
1703.45405,0.70692
1702.73981,0.7035
1702.02557,0.69945
1701.31134,0.69472
1700.5971,0.68911
1699.88286,0.68272
1699.16863,0.67605
1698.45439,0.66932
1697.74016,0.66241
1697.02592,0.6551
1696.31168,0.64712
1695.59745,0.63846
1694.88321,0.62972
1694.16897,0.6213
1693.45474,0.61297
1692.7405,0.60452
1692.02626,0.596
1691.31203,0.58746
1690.59779,0.57893
1689.88355,0.57048
1689.16932,0.56213
1688.45508,0.55385
1687.74084,0.54569
1687.02661,0.53784
1686.31237,0.53034
1685.59813,0.52289
1684.8839,0.51516
1684.16966,0.50738
1683.45543,0.5001
1682.74119,0.4934
1682.02695,0.48698
1681.31272,0.48071
1680.59848,0.4746
1679.88424,0.46869
1679.17001,0.46308
1678.45577,0.45778
1677.74153,0.45276
1677.0273,0.448
1676.31306,0.44346
1675.59882,0.43908
1674.88459,0.43495
1674.17035,0.43126
1673.45611,0.428
1672.74188,0.42508
1672.02764,0.42244
1671.31341,0.42005
1670.59917,0.4179
1669.88493,0.41602
1669.1707,0.41444
1668.45646,0.41317
1667.74222,0.41218
1667.02799,0.41137
1666.31375,0.41069
1665.59951,0.41015
1664.88528,0.40976
1664.17104,0.4095
1663.4568,0.40935
1662.74257,0.40928
1662.02833,0.40922
1661.31409,0.40912
1660.59986,0.40896
1659.88562,0.4087
1659.17138,0.40832
1658.45715,0.40781
1657.74291,0.40711
1657.02868,0.40612
1656.31444,0.40485
1655.6002,0.40331
1654.88597,0.40156
1654.17173,0.39962
1653.45749,0.39743
1652.74326,0.39499
1652.02902,0.39247
1651.31478,0.38996
1650.60055,0.38739
1649.88631,0.38473
1649.17207,0.38202
1648.45784,0.37929
1647.7436,0.37654
1647.02936,0.37378
1646.31513,0.37101
1645.60089,0.3683
1644.88665,0.36575
1644.17242,0.36334
1643.45818,0.361
1642.74395,0.3587
1642.02971,0.35648
1641.31547,0.35431
1640.60124,0.35215
1639.887,0.34995
1639.17276,0.34773
1638.45853,0.34551
1637.74429,0.34331
1637.03005,0.34111
1636.31582,0.33888
1635.60158,0.33667
1634.88734,0.33456
1634.17311,0.3326
1633.45887,0.33073
1632.74463,0.32889
1632.0304,0.32709
1631.31616,0.32538
1630.60192,0.32378
1629.88769,0.32229
1629.17345,0.32094
1628.45922,0.31971
1627.74498,0.31865
1627.03074,0.31777
1626.31651,0.31709
1625.60227,0.3166
1624.88803,0.31629
1624.1738,0.31618
1623.45956,0.31631
1622.74532,0.31672
1622.03109,0.31742
1621.31685,0.31839
1620.60261,0.3196
1619.88838,0.321
1619.17414,0.32254
1618.4599,0.32421
1617.74567,0.3261
1617.03143,0.32837
1616.31719,0.33097
1615.60296,0.33361
1614.88872,0.33617
1614.17449,0.33878
1613.46025,0.3415
1612.74601,0.34424
1612.03178,0.3469
1611.31754,0.34947
1610.6033,0.35192
1609.88907,0.3542
1609.17483,0.35623
1608.46059,0.35792
1607.74636,0.35922
1607.03212,0.36009
1606.31788,0.3605
1605.60365,0.3604
1604.88941,0.35974
1604.17517,0.35856
1603.46094,0.35687
1602.7467,0.35469
1602.03246,0.352
1601.31823,0.34883
1600.60399,0.34523
1599.88976,0.34129
1599.17552,0.3371
1598.46128,0.33275
1597.74705,0.32826
1597.03281,0.32367
1596.31857,0.31903
1595.60434,0.31443
1594.8901,0.30995
1594.17586,0.30566
1593.46163,0.30158
1592.74739,0.2977
1592.03315,0.29401
1591.31892,0.29056
1590.60468,0.28738
1589.89044,0.28443
1589.17621,0.28163
1588.46197,0.27896
1587.74773,0.27642
1587.0335,0.27399
1586.31926,0.27166
1585.60503,0.26944
1584.89079,0.26734
1584.17655,0.26539
1583.46232,0.26356
1582.74808,0.26183
1582.03384,0.26018
1581.31961,0.25859
1580.60537,0.25707
1579.89113,0.25566
1579.1769,0.25439
1578.46266,0.25327
1577.74842,0.25226
1577.03419,0.25133
1576.31995,0.25053
1575.60571,0.24991
1574.89148,0.24945
1574.17724,0.24906
1573.463,0.24872
1572.74877,0.24844
1572.03453,0.24821
1571.3203,0.24804
1570.60606,0.24791
1569.89182,0.24786
1569.17759,0.24792
1568.46335,0.24807
1567.74911,0.24826
1567.03488,0.24849
1566.32064,0.24876
1565.6064,0.24906
1564.89217,0.24936
1564.17793,0.24966
1563.46369,0.24993
1562.74946,0.25015
1562.03522,0.25032
1561.32098,0.25044
1560.60675,0.25053
1559.89251,0.25063
1559.17827,0.25076
1558.46404,0.2509
1557.7498,0.25101
1557.03557,0.25101
1556.32133,0.25088
1555.60709,0.25062
1554.89286,0.2503
1554.17862,0.24998
1553.46438,0.24964
1552.75015,0.24923
1552.03591,0.24866
1551.32167,0.24795
1550.60744,0.24715
1549.8932,0.24626
1549.17896,0.24531
1548.46473,0.24427
1547.75049,0.24314
1547.03625,0.24196
1546.32202,0.2407
1545.60778,0.23935
1544.89354,0.23796
1544.17931,0.23659
1543.46507,0.23524
1542.75084,0.23384
1542.0366,0.23237
1541.32236,0.23089
1540.60813,0.22942
1539.89389,0.22792
1539.17965,0.2264
1538.46542,0.22497
1537.75118,0.22366
1537.03694,0.22238
1536.32271,0.22107
1535.60847,0.21971
1534.89423,0.21831
1534.18,0.21687
1533.46576,0.2154
1532.75152,0.21399
1532.03729,0.21263
1531.32305,0.21128
1530.60881,0.20992
1529.89458,0.20855
1529.18034,0.20716
1528.46611,0.20575
1527.75187,0.20433
1527.03763,0.20295
1526.3234,0.20162
1525.60916,0.20029
1524.89492,0.19894
1524.18069,0.19758
1523.46645,0.19621
1522.75221,0.19479
1522.03798,0.19329
1521.32374,0.19173
1520.6095,0.19018
1519.89527,0.18872
1519.18103,0.18732
1518.46679,0.18585
1517.75256,0.18423
1517.03832,0.18253
1516.32408,0.18084
1515.60985,0.1792
1514.89561,0.1776
1514.18138,0.176
1513.46714,0.17439
1512.7529,0.17275
1512.03867,0.1711
1511.32443,0.16949
1510.61019,0.16793
1509.89596,0.16639
1509.18172,0.16488
1508.46748,0.16338
1507.75325,0.16191
1507.03901,0.16049
1506.32477,0.15916
1505.61054,0.15794
1504.8963,0.15683
1504.18206,0.1558
1503.46783,0.15482
1502.75359,0.15387
1502.03936,0.15293
1501.32512,0.15204
1500.61088,0.15122
1499.89665,0.15046
1499.18241,0.14976
1498.46817,0.14913
1497.75394,0.14858
1497.0397,0.1481
1496.32546,0.14768
1495.61123,0.14732
1494.89699,0.14699
1494.18275,0.14669
1493.46852,0.1464
1492.75428,0.14614
1492.04004,0.14593
1491.32581,0.14574
1490.61157,0.1456
1489.89733,0.14554
1489.1831,0.14557
1488.46886,0.14568
1487.75463,0.14587
1487.04039,0.14614
1486.32615,0.14649
1485.61192,0.14693
1484.89768,0.14743
1484.18344,0.14803
1483.46921,0.14876
1482.75497,0.14963
1482.04073,0.15063
1481.3265,0.15177
1480.61226,0.15307
1479.89802,0.15455
1479.18379,0.15621
1478.46955,0.15806
1477.75531,0.16008
1477.04108,0.16232
1476.32684,0.16485
1475.6126,0.16766
1474.89837,0.17067
1474.18413,0.17389
1473.4699,0.17737
1472.75566,0.18115
1472.04142,0.18514
1471.32719,0.18921
1470.61295,0.19325
1469.89871,0.19722
1469.18448,0.20112
1468.47024,0.20493
1467.756,0.20859
1467.04177,0.21205
1466.32753,0.21528
1465.61329,0.2183
1464.89906,0.22115
1464.18482,0.22375
1463.47058,0.22602
1462.75635,0.228
1462.04211,0.22979
1461.32787,0.23142
1460.61364,0.23287
1459.8994,0.23411
1459.18517,0.23513
1458.47093,0.23593
1457.75669,0.23655
1457.04246,0.23707
1456.32822,0.23748
1455.61398,0.23776
1454.89975,0.23787
1454.18551,0.23785
1453.47127,0.2378
1452.75704,0.23776
1452.0428,0.23778
1451.32856,0.23788
1450.61433,0.23806
1449.90009,0.23832
1449.18585,0.23866
1448.47162,0.2391
1447.75738,0.23964
1447.04314,0.24025
1446.32891,0.24084
1445.61467,0.24137
1444.90044,0.24185
1444.1862,0.24232
1443.47196,0.24276
1442.75773,0.24319
1442.04349,0.2436
1441.32925,0.24398
1440.61502,0.24436
1439.90078,0.24473
1439.18654,0.24507
1438.47231,0.24538
1437.75807,0.24567
1437.04383,0.24598
1436.3296,0.24635
1435.61536,0.24674
1434.90112,0.24708
1434.18689,0.24736
1433.47265,0.24759
1432.75841,0.2478
1432.04418,0.248
1431.32994,0.24822
1430.61571,0.24846
1429.90147,0.24871
1429.18723,0.24901
1428.473,0.24937
1427.75876,0.24978
1427.04452,0.25022
1426.33029,0.25068
1425.61605,0.25115
1424.90181,0.25164
1424.18758,0.25218
1423.47334,0.25277
1422.7591,0.25341
1422.04487,0.25406
1421.33063,0.25469
1420.61639,0.25527
1419.90216,0.25587
1419.18792,0.25653
1418.47368,0.25722
1417.75945,0.25789
1417.04521,0.25855
1416.33098,0.25918
1415.61674,0.25975
1414.9025,0.26022
1414.18827,0.26061
1413.47403,0.26096
1412.75979,0.2613
1412.04556,0.26163
1411.33132,0.26194
1410.61708,0.26223
1409.90285,0.26253
1409.18861,0.26284
1408.47437,0.26315
1407.76014,0.26344
1407.0459,0.26371
1406.33166,0.26395
1405.61743,0.26419
1404.90319,0.26446
1404.18895,0.26473
1403.47472,0.26493
1402.76048,0.26503
1402.04625,0.26506
1401.33201,0.26507
1400.61777,0.2651
1399.90354,0.26518
1399.1893,0.26533
1398.47506,0.26562
1397.76083,0.26609
1397.04659,0.26673
1396.33235,0.26752
1395.61812,0.26843
1394.90388,0.26945
1394.18964,0.27054
1393.47541,0.27156
1392.76117,0.2724
1392.04693,0.27303
1391.3327,0.27348
1390.61846,0.27381
1389.90422,0.27405
1389.18999,0.27423
1388.47575,0.27437
1387.76152,0.27451
1387.04728,0.27467
1386.33304,0.27483
1385.61881,0.27496
1384.90457,0.27506
1384.19033,0.2751
1383.4761,0.27508
1382.76186,0.27498
1382.04762,0.27475
1381.33339,0.27434
1380.61915,0.27374
1379.90491,0.27293
1379.19068,0.27189
1378.47644,0.27056
1377.7622,0.2689
1377.04797,0.26691
1376.33373,0.26463
1375.61949,0.26212
1374.90526,0.25945
1374.19102,0.25667
1373.47679,0.25385
1372.76255,0.25111
1372.04831,0.24854
1371.33408,0.2462
1370.61984,0.24409
1369.9056,0.2422
1369.19137,0.24054
1368.47713,0.23912
1367.76289,0.23793
1367.04866,0.23697
1366.33442,0.23625
1365.62018,0.23574
1364.90595,0.23538
1364.19171,0.23511
1363.47747,0.23494
1362.76324,0.23487
1362.049,0.23488
1361.33476,0.23492
1360.62053,0.23493
1359.90629,0.23491
1359.19206,0.23485
1358.47782,0.23477
1357.76358,0.23468
1357.04935,0.23456
1356.33511,0.23444
1355.62087,0.23434
1354.90664,0.23426
1354.1924,0.23421
1353.47816,0.23423
1352.76393,0.23433
1352.04969,0.2345
1351.33545,0.23475
1350.62122,0.23506
1349.90698,0.23545
1349.19274,0.23595
1348.47851,0.23652
1347.76427,0.23714
1347.05003,0.23781
1346.3358,0.23852
1345.62156,0.23927
1344.90733,0.24004
1344.19309,0.24085
1343.47885,0.24171
1342.76462,0.2426
1342.05038,0.24349
1341.33614,0.24437
1340.62191,0.24522
1339.90767,0.24599
1339.19343,0.24668
1338.4792,0.24729
1337.76496,0.24778
1337.05072,0.24812
1336.33649,0.24824
1335.62225,0.24814
1334.90801,0.24783
1334.19378,0.24732
1333.47954,0.24665
1332.76531,0.24583
1332.05107,0.2449
1331.33683,0.24392
1330.6226,0.24295
1329.90836,0.24201
1329.19412,0.24111
1328.47989,0.24026
1327.76565,0.23948
1327.05141,0.23878
1326.33718,0.23818
1325.62294,0.23766
1324.9087,0.23722
1324.19447,0.23687
1323.48023,0.2366
1322.76599,0.23642
1322.05176,0.23633
1321.33752,0.2363
1320.62328,0.23633
1319.90905,0.23642
1319.19481,0.23659
1318.48058,0.23684
1317.76634,0.23714
1317.0521,0.23751
1316.33787,0.23794
1315.62363,0.23846
1314.90939,0.23906
1314.19516,0.23971
1313.48092,0.24043
1312.76668,0.24122
1312.05245,0.24209
1311.33821,0.24303
1310.62397,0.24404
1309.90974,0.24509
1309.1955,0.24619
1308.48126,0.24734
1307.76703,0.24857
1307.05279,0.24986
1306.33855,0.25121
1305.62432,0.25258
1304.91008,0.25397
1304.19585,0.25538
1303.48161,0.25682
1302.76737,0.25829
1302.05314,0.25983
1301.3389,0.26144
1300.62466,0.26311
1299.91043,0.26483
1299.19619,0.2666
1298.48195,0.26838
1297.76772,0.27021
1297.05348,0.27209
1296.33924,0.27403
1295.62501,0.27601
1294.91077,0.278
1294.19653,0.28001
1293.4823,0.28202
1292.76806,0.28402
1292.05382,0.28602
1291.33959,0.28804
1290.62535,0.29006
1289.91112,0.29206
1289.19688,0.29402
1288.48264,0.29594
1287.76841,0.29785
1287.05417,0.29974
1286.33993,0.30157
1285.6257,0.30334
1284.91146,0.30502
1284.19722,0.30663
1283.48299,0.30818
1282.76875,0.30965
1282.05451,0.31105
1281.34028,0.31236
1280.62604,0.3136
1279.9118,0.31472
1279.19757,0.31573
1278.48333,0.31668
1277.76909,0.31759
1277.05486,0.31845
1276.34062,0.31924
1275.62639,0.31998
1274.91215,0.32067
1274.19791,0.3213
1273.48368,0.32189
1272.76944,0.32246
1272.0552,0.32303
