cm,abs
2179.84979,0.00528
2179.13556,0.0055
2178.42132,0.00572
2177.70708,0.00582
2176.99285,0.00572
2176.27861,0.00533
2175.56437,0.00472
2174.85014,0.00418
2174.1359,0.00398
2173.42166,0.00412
2172.70743,0.00436
2171.99319,0.00457
2171.27895,0.00475
2170.56472,0.00494
2169.85048,0.00517
2169.13624,0.00543
2168.42201,0.00561
2167.70777,0.00565
2166.99353,0.00556
2166.2793,0.00546
2165.56506,0.00534
2164.85083,0.00505
2164.13659,0.00453
2163.42235,0.00395
2162.70812,0.00355
2161.99388,0.00338
2161.27964,0.00323
2160.56541,0.00265
2159.85117,0.0012
2159.13693,-0.0011
2158.4227,-0.00332
2157.70846,-0.00439
2156.99422,-0.00412
2156.27999,-0.00313
2155.56575,-0.00203
2154.85151,-0.00103
2154.13728,-9E-05
2153.42304,0.00078
2152.7088,0.00146
2151.99457,0.00192
2151.28033,0.00227
2150.5661,0.00259
2149.85186,0.00283
2149.13762,0.00291
2148.42339,0.00284
2147.70915,0.00275
2146.99491,0.00284
2146.28068,0.00321
2145.56644,0.00372
2144.8522,0.00415
2144.13797,0.00441
2143.42373,0.00457
2142.70949,0.00462
2141.99526,0.00458
2141.28102,0.00466
2140.56678,0.00503
2139.85255,0.00559
2139.13831,0.006
2138.42407,0.00615
2137.70984,0.00619
2136.9956,0.00628
2136.28137,0.00637
2135.56713,0.00629
2134.85289,0.00595
2134.13866,0.00551
2133.42442,0.00527
2132.71018,0.00542
2131.99595,0.00593
2131.28171,0.0066
2130.56747,0.00722
2129.85324,0.00765
2129.139,0.00787
2128.42476,0.00793
2127.71053,0.00787
2126.99629,0.00779
2126.28205,0.00786
2125.56782,0.00816
2124.85358,0.00853
2124.13934,0.00881
2123.42511,0.00896
2122.71087,0.00909
2121.99664,0.00919
2121.2824,0.00918
2120.56816,0.00909
2119.85393,0.00905
2119.13969,0.00914
2118.42545,0.00931
2117.71122,0.00942
2116.99698,0.00946
2116.28274,0.00951
2115.56851,0.00959
2114.85427,0.00966
2114.14003,0.00967
2113.4258,0.00963
2112.71156,0.00956
2111.99732,0.00948
2111.28309,0.00939
2110.56885,0.00936
2109.85461,0.00942
2109.14038,0.00947
2108.42614,0.00938
2107.71191,0.00916
2106.99767,0.00894
2106.28343,0.00885
2105.5692,0.0089
2104.85496,0.00905
2104.14072,0.00923
2103.42649,0.00934
2102.71225,0.00933
2101.99801,0.00924
2101.28378,0.00919
2100.56954,0.00919
2099.8553,0.00914
2099.14107,0.00899
2098.42683,0.00885
2097.71259,0.00882
2096.99836,0.00891
2096.28412,0.00899
2095.56988,0.00898
2094.85565,0.00889
2094.14141,0.00883
2093.42718,0.00888
2092.71294,0.00899
2091.9987,0.00911
2091.28447,0.00925
2090.57023,0.00938
2089.85599,0.00946
2089.14176,0.00949
2088.42752,0.00952
2087.71328,0.00963
2086.99905,0.00975
2086.28481,0.00978
2085.57057,0.0097
2084.85634,0.00959
2084.1421,0.00958
2083.42786,0.00968
2082.71363,0.00982
2081.99939,0.00987
2081.28515,0.00984
2080.57092,0.00977
2079.85668,0.00971
2079.14245,0.00967
2078.42821,0.00965
2077.71397,0.00962
2076.99974,0.00962
2076.2855,0.00967
2075.57126,0.00976
2074.85703,0.00982
2074.14279,0.00979
2073.42855,0.00966
2072.71432,0.0095
2072.00008,0.00939
2071.28584,0.0094
2070.57161,0.00953
2069.85737,0.00966
2069.14313,0.00967
2068.4289,0.00949
2067.71466,0.00928
2067.00042,0.00921
2066.28619,0.00933
2065.57195,0.00941
2064.85772,0.00932
2064.14348,0.00913
2063.42924,0.00896
2062.71501,0.0088
2062.00077,0.00864
2061.28653,0.00851
2060.5723,0.00848
2059.85806,0.00846
2059.14382,0.00843
2058.42959,0.00843
2057.71535,0.0085
2057.00111,0.00864
2056.28688,0.00877
2055.57264,0.00878
2054.8584,0.00858
2054.14417,0.00827
2053.42993,0.00811
2052.71569,0.00834
2052.00146,0.00896
2051.28722,0.00959
2050.57299,0.00969
2049.85875,0.0091
2049.14451,0.00826
2048.43028,0.0077
2047.71604,0.00738
2047.0018,0.007
2046.28757,0.00652
2045.57333,0.00614
2044.85909,0.00607
2044.14486,0.00625
2043.43062,0.00644
2042.71638,0.00642
2042.00215,0.0062
2041.28791,0.00598
2040.57367,0.0058
2039.85944,0.00555
2039.1452,0.00516
2038.43096,0.0047
2037.71673,0.00429
2037.00249,0.00398
2036.28826,0.00377
2035.57402,0.00351
2034.85978,0.00311
2034.14555,0.0026
2033.43131,0.00217
2032.71707,0.00185
2032.00284,0.00161
2031.2886,0.00149
2030.57436,0.00156
2029.86013,0.00171
2029.14589,0.00167
2028.43165,0.00141
2027.71742,0.00105
2027.00318,0.00066
2026.28894,0.00028
2025.57471,0.0001
2024.86047,0.00027
2024.14623,0.00062
2023.432,0.0008
2022.71776,0.0007
2022.00353,0.0005
2021.28929,0.00042
2020.57505,0.00042
2019.86082,0.00032
2019.14658,-1E-05
2018.43234,-0.00045
2017.71811,-0.00082
2017.00387,-0.00098
2016.28963,-0.00095
2015.5754,-0.00084
2014.86116,-0.00076
2014.14692,-0.00075
2013.43269,-0.00076
2012.71845,-0.00075
2012.00421,-0.00078
2011.28998,-0.00086
2010.57574,-0.00098
2009.86151,-0.00105
2009.14727,-0.001
2008.43303,-0.00091
2007.7188,-0.00104
2007.00456,-0.00144
2006.29032,-0.00185
2005.57609,-0.00192
2004.86185,-0.00165
2004.14761,-0.00126
2003.43338,-0.00091
2002.71914,-0.00058
2002.0049,-0.00021
2001.29067,0.00016
2000.57643,0.00051
1999.86219,0.00089
1999.14796,0.00137
1998.43372,0.00184
1997.71948,0.00212
1997.00525,0.0021
1996.29101,0.00192
1995.57678,0.00178
1994.86254,0.00176
1994.1483,0.00179
1993.43407,0.00182
1992.71983,0.00183
1992.00559,0.00185
1991.29136,0.00188
1990.57712,0.00193
1989.86288,0.00197
1989.14865,0.00198
1988.43441,0.00198
1987.72017,0.00198
1987.00594,0.00197
1986.2917,0.00182
1985.57746,0.0015
1984.86323,0.00113
1984.14899,0.00095
1983.43475,0.00096
1982.72052,0.00099
1982.00628,0.001
1981.29205,0.00113
1980.57781,0.00139
1979.86357,0.0015
1979.14934,0.0011
1978.4351,0.00015
1977.72086,-0.00089
1977.00663,-0.00157
1976.29239,-0.00186
1975.57815,-0.00196
1974.86392,-0.00191
1974.14968,-0.00171
1973.43544,-0.00146
1972.72121,-0.00121
1972.00697,-0.00084
1971.29273,-0.00029
1970.5785,0.00032
1969.86426,0.00088
1969.15002,0.0014
1968.43579,0.00181
1967.72155,0.00204
1967.00732,0.00214
1966.29308,0.00224
1965.57884,0.00235
1964.86461,0.00241
1964.15037,0.00248
1963.43613,0.00265
1962.7219,0.00287
1962.00766,0.00307
1961.29342,0.00328
1960.57919,0.00351
1959.86495,0.00371
1959.15071,0.00383
1958.43648,0.00392
1957.72224,0.00404
1957.008,0.00424
1956.29377,0.0045
1955.57953,0.00482
1954.86529,0.00519
1954.15106,0.00552
1953.43682,0.00576
1952.72259,0.00598
1952.00835,0.00624
1951.29411,0.00649
1950.57988,0.00658
1949.86564,0.0065
1949.1514,0.0064
1948.43717,0.00648
1947.72293,0.00673
1947.00869,0.00698
1946.29446,0.00709
1945.58022,0.00711
1944.86598,0.00719
1944.15175,0.00733
1943.43751,0.00744
1942.72327,0.00755
1942.00904,0.0077
1941.2948,0.00788
1940.58056,0.00805
1939.86633,0.00825
1939.15209,0.00849
1938.43786,0.00869
1937.72362,0.00885
1937.00938,0.00904
1936.29515,0.00928
1935.58091,0.00946
1934.86667,0.00948
1934.15244,0.00941
1933.4382,0.00939
1932.72396,0.00945
1932.00973,0.00951
1931.29549,0.00954
1930.58125,0.00957
1929.86702,0.00961
1929.15278,0.00963
1928.43854,0.00967
1927.72431,0.00975
1927.01007,0.00985
1926.29583,0.00988
1925.5816,0.00987
1924.86736,0.00991
1924.15313,0.01001
1923.43889,0.01007
1922.72465,0.01004
1922.01042,0.01
1921.29618,0.01006
1920.58194,0.0102
1919.86771,0.01028
1919.15347,0.01024
1918.43923,0.01016
1917.725,0.01016
1917.01076,0.01019
1916.29652,0.01018
1915.58229,0.01014
1914.86805,0.01016
1914.15381,0.01028
1913.43958,0.01045
1912.72534,0.01061
1912.0111,0.01074
1911.29687,0.01083
1910.58263,0.01085
1909.8684,0.0108
1909.15416,0.01072
1908.43992,0.01066
1907.72569,0.01058
1907.01145,0.01048
1906.29721,0.01036
1905.58298,0.01026
1904.86874,0.01022
1904.1545,0.01024
1903.44027,0.01033
1902.72603,0.01045
1902.01179,0.01055
1901.29756,0.01061
1900.58332,0.01068
1899.86908,0.01078
1899.15485,0.01089
1898.44061,0.01094
1897.72637,0.01096
1897.01214,0.01098
1896.2979,0.01103
1895.58367,0.01105
1894.86943,0.01106
1894.15519,0.01109
1893.44096,0.01116
1892.72672,0.01124
1892.01248,0.01131
1891.29825,0.01136
1890.58401,0.01135
1889.86977,0.01132
1889.15554,0.01133
1888.4413,0.0114
1887.72706,0.01147
1887.01283,0.01153
1886.29859,0.01158
1885.58435,0.01163
1884.87012,0.01166
1884.15588,0.01167
1883.44164,0.01167
1882.72741,0.01167
1882.01317,0.01166
1881.29894,0.01161
1880.5847,0.01155
1879.87046,0.01149
1879.15623,0.01145
1878.44199,0.01141
1877.72775,0.01138
1877.01352,0.01136
1876.29928,0.01134
1875.58504,0.01134
1874.87081,0.01138
1874.15657,0.01141
1873.44233,0.0114
1872.7281,0.01133
1872.01386,0.01122
1871.29962,0.01107
1870.58539,0.01092
1869.87115,0.01079
1869.15691,0.0107
1868.44268,0.01067
1867.72844,0.01071
1867.01421,0.01079
1866.29997,0.01089
1865.58573,0.01097
1864.8715,0.01099
1864.15726,0.01092
1863.44302,0.01083
1862.72879,0.01079
1862.01455,0.0108
1861.30031,0.01084
1860.58608,0.01088
1859.87184,0.01092
1859.1576,0.01094
1858.44337,0.01091
1857.72913,0.01085
1857.01489,0.01083
1856.30066,0.01089
1855.58642,0.011
1854.87218,0.01108
1854.15795,0.01115
1853.44371,0.01125
1852.72948,0.01138
1852.01524,0.01149
1851.301,0.01151
1850.58677,0.01147
1849.87253,0.01145
1849.15829,0.0115
1848.44406,0.01162
1847.72982,0.01177
1847.01558,0.01192
1846.30135,0.01196
1845.58711,0.01183
1844.87287,0.01167
1844.15864,0.0117
1843.4444,0.01199
1842.73016,0.01238
1842.01593,0.01267
1841.30169,0.01286
1840.58746,0.01299
1839.87322,0.0131
1839.15898,0.0132
1838.44475,0.0133
1837.73051,0.0134
1837.01627,0.01348
1836.30204,0.01358
1835.5878,0.01372
1834.87356,0.01385
1834.15933,0.01394
1833.44509,0.01401
1832.73085,0.01411
1832.01662,0.01425
1831.30238,0.01436
1830.58814,0.01445
1829.87391,0.01459
1829.15967,0.01485
1828.44543,0.01518
1827.7312,0.01544
1827.01696,0.01561
1826.30273,0.0157
1825.58849,0.01579
1824.87425,0.01596
1824.16002,0.01624
1823.44578,0.01657
1822.73154,0.01688
1822.01731,0.01714
1821.30307,0.01734
1820.58883,0.01751
1819.8746,0.01765
1819.16036,0.01775
1818.44612,0.0178
1817.73189,0.01782
1817.01765,0.0179
1816.30341,0.0181
1815.58918,0.0184
1814.87494,0.0187
1814.1607,0.01896
1813.44647,0.01915
1812.73223,0.01928
1812.018,0.01938
1811.30376,0.01947
1810.58952,0.01961
1809.87529,0.01978
1809.16105,0.01994
1808.44681,0.02009
1807.73258,0.02025
1807.01834,0.02044
1806.3041,0.02061
1805.58987,0.02074
1804.87563,0.02085
1804.16139,0.02096
1803.44716,0.02105
1802.73292,0.0211
1802.01868,0.02117
1801.30445,0.0213
1800.59021,0.02149
1799.87597,0.0217
1799.16174,0.02195
1798.4475,0.02222
1797.73327,0.02249
1797.01903,0.02273
1796.30479,0.02298
1795.59056,0.02323
1794.87632,0.02347
1794.16208,0.02362
1793.44785,0.02369
1792.73361,0.02379
1792.01937,0.02406
1791.30514,0.0245
1790.5909,0.025
1789.87666,0.0255
1789.16243,0.02594
1788.44819,0.02633
1787.73395,0.02668
1787.01972,0.027
1786.30548,0.02725
1785.59124,0.02744
1784.87701,0.02766
1784.16277,0.02797
1783.44854,0.02834
1782.7343,0.02863
1782.02006,0.0288
1781.30583,0.02889
1780.59159,0.02899
1779.87735,0.02912
1779.16312,0.02925
1778.44888,0.02934
1777.73464,0.02939
1777.02041,0.02941
1776.30617,0.02944
1775.59193,0.02952
1774.8777,0.02959
1774.16346,0.02952
1773.44922,0.02931
1772.73499,0.02912
1772.02075,0.02919
1771.30651,0.02955
1770.59228,0.02998
1769.87804,0.03026
1769.16381,0.03034
1768.44957,0.03036
1767.73533,0.03052
1767.0211,0.03087
1766.30686,0.03124
1765.59262,0.03151
1764.87839,0.03172
1764.16415,0.03192
1763.44991,0.03211
1762.73568,0.03228
1762.02144,0.03252
1761.3072,0.03291
1760.59297,0.03345
1759.87873,0.03399
1759.16449,0.03441
1758.45026,0.03468
1757.73602,0.03489
1757.02178,0.03514
1756.30755,0.03553
1755.59331,0.03602
1754.87908,0.03651
1754.16484,0.0369
1753.4506,0.03715
1752.73637,0.03723
1752.02213,0.03719
1751.30789,0.03722
1750.59366,0.03747
1749.87942,0.03783
1749.16518,0.03815
1748.45095,0.03838
1747.73671,0.03856
1747.02247,0.03872
1746.30824,0.0388
1745.594,0.03882
1744.87976,0.03877
1744.16553,0.03868
1743.45129,0.03857
1742.73705,0.03848
1742.02282,0.03837
1741.30858,0.03814
1740.59435,0.0378
1739.88011,0.0375
1739.16587,0.03738
1738.45164,0.03738
1737.7374,0.03734
1737.02316,0.03716
1736.30893,0.03681
1735.59469,0.03625
1734.88045,0.03557
1734.16622,0.03503
1733.45198,0.0349
1732.73774,0.03512
1732.02351,0.03535
1731.30927,0.03538
1730.59503,0.03521
1729.8808,0.03499
1729.16656,0.03486
1728.45232,0.03479
1727.73809,0.03471
1727.02385,0.03459
1726.30962,0.03444
1725.59538,0.03428
1724.88114,0.03414
1724.16691,0.03404
1723.45267,0.03397
1722.73843,0.03395
1722.0242,0.03394
1721.30996,0.03388
1720.59572,0.03372
1719.88149,0.0334
1719.16725,0.03293
1718.45301,0.03242
1717.73878,0.0321
1717.02454,0.03213
1716.3103,0.03236
1715.59607,0.03257
1714.88183,0.03272
1714.16759,0.03289
1713.45336,0.03311
1712.73912,0.03332
1712.02489,0.03351
1711.31065,0.03367
1710.59641,0.0338
1709.88218,0.03391
1709.16794,0.03404
1708.4537,0.03419
1707.73947,0.0343
1707.02523,0.03439
1706.31099,0.03452
1705.59676,0.03473
1704.88252,0.03503
1704.16828,0.03543
1703.45405,0.03588
1702.73981,0.03624
1702.02557,0.03631
1701.31134,0.03608
1700.5971,0.03594
1699.88286,0.03641
1699.16863,0.03743
1698.45439,0.03846
1697.74016,0.03912
1697.02592,0.03939
1696.31168,0.03956
1695.59745,0.04008
1694.88321,0.04104
1694.16897,0.04212
1693.45474,0.04302
1692.7405,0.04375
1692.02626,0.0444
1691.31203,0.04501
1690.59779,0.04561
1689.88355,0.04621
1689.16932,0.04683
1688.45508,0.04749
1687.74084,0.04816
1687.02661,0.04878
1686.31237,0.04921
1685.59813,0.04941
1684.8839,0.04963
1684.16966,0.05025
1683.45543,0.05133
1682.74119,0.05258
1682.02695,0.05371
1681.31272,0.05463
1680.59848,0.0554
1679.88424,0.05613
1679.17001,0.05691
1678.45577,0.0577
1677.74153,0.05841
1677.0273,0.05893
1676.31306,0.05923
1675.59882,0.0595
1674.88459,0.05995
1674.17035,0.06064
1673.45611,0.06137
1672.74188,0.06194
1672.02764,0.06233
1671.31341,0.06259
1670.59917,0.06277
1669.88493,0.06287
1669.1707,0.06301
1668.45646,0.06332
1667.74222,0.06375
1667.02799,0.06418
1666.31375,0.06451
1665.59951,0.06473
1664.88528,0.06483
1664.17104,0.06484
1663.4568,0.06479
1662.74257,0.06479
1662.02833,0.06493
1661.31409,0.06516
1660.59986,0.06539
1659.88562,0.06553
1659.17138,0.0656
1658.45715,0.06562
1657.74291,0.06563
1657.02868,0.06559
1656.31444,0.06547
1655.6002,0.06519
1654.88597,0.06468
1654.17173,0.06393
1653.45749,0.06314
1652.74326,0.06278
1652.02902,0.06313
1651.31478,0.06379
1650.60055,0.06424
1649.88631,0.06428
1649.17207,0.06401
1648.45784,0.06356
1647.7436,0.06302
1647.02936,0.06244
1646.31513,0.06192
1645.60089,0.06164
1644.88665,0.06159
1644.17242,0.06157
1643.45818,0.06142
1642.74395,0.06115
1642.02971,0.06085
1641.31547,0.06054
1640.60124,0.06021
1639.887,0.05985
1639.17276,0.05946
1638.45853,0.05903
1637.74429,0.05854
1637.03005,0.05798
1636.31582,0.05735
1635.60158,0.05684
1634.88734,0.05665
1634.17311,0.05674
1633.45887,0.05685
1632.74463,0.05683
1632.0304,0.05669
1631.31616,0.05649
1630.60192,0.05624
1629.88769,0.05593
1629.17345,0.05559
1628.45922,0.05522
1627.74498,0.05489
1627.03074,0.05462
1626.31651,0.05438
1625.60227,0.05406
1624.88803,0.05359
1624.1738,0.053
1623.45956,0.05243
1622.74532,0.05202
1622.03109,0.05172
1621.31685,0.05137
1620.60261,0.05091
1619.88838,0.05036
1619.17414,0.04977
1618.4599,0.04908
1617.74567,0.04821
1617.03143,0.04728
1616.31719,0.04661
1615.60296,0.04633
1614.88872,0.04621
1614.17449,0.04598
1613.46025,0.0456
1612.74601,0.04511
1612.03178,0.04459
1611.31754,0.04406
1610.6033,0.04354
1609.88907,0.04303
1609.17483,0.04257
1608.46059,0.04215
1607.74636,0.04175
1607.03212,0.04137
1606.31788,0.041
1605.60365,0.04064
1604.88941,0.04028
1604.17517,0.03993
1603.46094,0.0396
1602.7467,0.0393
1602.03246,0.03901
1601.31823,0.03873
1600.60399,0.03847
1599.88976,0.03821
1599.17552,0.03796
1598.46128,0.03772
1597.74705,0.03751
1597.03281,0.03733
1596.31857,0.03716
1595.60434,0.03699
1594.8901,0.03682
1594.17586,0.03665
1593.46163,0.03648
1592.74739,0.03632
1592.03315,0.03618
1591.31892,0.03607
1590.60468,0.03599
1589.89044,0.03592
1589.17621,0.03585
1588.46197,0.03579
1587.74773,0.03576
1587.0335,0.03573
1586.31926,0.03571
1585.60503,0.0357
1584.89079,0.03572
1584.17655,0.03574
1583.46232,0.03576
1582.74808,0.0358
1582.03384,0.03584
1581.31961,0.03588
1580.60537,0.03592
1579.89113,0.03596
1579.1769,0.03598
1578.46266,0.03593
1577.74842,0.03573
1577.03419,0.03539
1576.31995,0.03514
1575.60571,0.03529
1574.89148,0.03576
1574.17724,0.03621
1573.463,0.03646
1572.74877,0.03656
1572.03453,0.0366
1571.3203,0.03657
1570.60606,0.03647
1569.89182,0.03638
1569.17759,0.03646
1568.46335,0.03672
1567.74911,0.03704
1567.03488,0.03729
1566.32064,0.03742
1565.6064,0.0375
1564.89217,0.03762
1564.17793,0.0378
1563.46369,0.03802
1562.74946,0.03818
1562.03522,0.03816
1561.32098,0.03789
1560.60675,0.03743
1559.89251,0.03698
1559.17827,0.0368
1558.46404,0.03702
1557.7498,0.03758
1557.03557,0.03829
1556.32133,0.03888
1555.60709,0.03916
1554.89286,0.03921
1554.17862,0.0393
1553.46438,0.03959
1552.75015,0.03995
1552.03591,0.0402
1551.32167,0.04031
1550.60744,0.04034
1549.8932,0.04039
1549.17896,0.0405
1548.46473,0.04062
1547.75049,0.04068
1547.03625,0.04064
1546.32202,0.04049
1545.60778,0.0403
1544.89354,0.04019
1544.17931,0.04016
1543.46507,0.04009
1542.75084,0.03988
1542.0366,0.03962
1541.32236,0.03941
1540.60813,0.0392
1539.89389,0.039
1539.17965,0.03898
1538.46542,0.03929
1537.75118,0.03977
1537.03694,0.04017
1536.32271,0.04039
1535.60847,0.04044
1534.89423,0.04033
1534.18,0.04014
1533.46576,0.04004
1532.75152,0.04011
1532.03729,0.04027
1531.32305,0.04043
1530.60881,0.04054
1529.89458,0.0406
1529.18034,0.0406
1528.46611,0.04055
1527.75187,0.0405
1527.03763,0.04047
1526.3234,0.04042
1525.60916,0.04041
1524.89492,0.0405
1524.18069,0.04061
1523.46645,0.04059
1522.75221,0.04039
1522.03798,0.0401
1521.32374,0.03998
1520.6095,0.04018
1519.89527,0.04062
1519.18103,0.04101
1518.46679,0.04116
1517.75256,0.04112
1517.03832,0.04108
1516.32408,0.04121
1515.60985,0.04144
1514.89561,0.04166
1514.18138,0.04181
1513.46714,0.04186
1512.7529,0.04187
1512.03867,0.0419
1511.32443,0.04196
1510.61019,0.042
1509.89596,0.04197
1509.18172,0.04185
1508.46748,0.04165
1507.75325,0.04137
1507.03901,0.04113
1506.32477,0.04117
1505.61054,0.0416
1504.8963,0.04225
1504.18206,0.04289
1503.46783,0.04336
1502.75359,0.04368
1502.03936,0.04393
1501.32512,0.04419
1500.61088,0.04443
1499.89665,0.04465
1499.18241,0.0449
1498.46817,0.04522
1497.75394,0.04555
1497.0397,0.04582
1496.32546,0.04615
1495.61123,0.04671
1494.89699,0.04745
1494.18275,0.04818
1493.46852,0.04881
1492.75428,0.04937
1492.04004,0.04991
1491.32581,0.05044
1490.61157,0.05102
1489.89733,0.05174
1489.1831,0.05259
1488.46886,0.05349
1487.75463,0.05442
1487.04039,0.05543
1486.32615,0.05652
1485.61192,0.05765
1484.89768,0.05876
1484.18344,0.05984
1483.46921,0.06097
1482.75497,0.06216
1482.04073,0.06342
1481.3265,0.06474
1480.61226,0.06615
1479.89802,0.06767
1479.18379,0.06925
1478.46955,0.07083
1477.75531,0.07236
1477.04108,0.07389
1476.32684,0.07554
1475.6126,0.07735
1474.89837,0.07922
1474.18413,0.08109
1473.4699,0.08305
1472.75566,0.08528
1472.04142,0.08786
1471.32719,0.09069
1470.61295,0.09361
1469.89871,0.09654
1469.18448,0.09952
1468.47024,0.10257
1467.756,0.10565
1467.04177,0.10869
1466.32753,0.11166
1465.61329,0.11469
1464.89906,0.1179
1464.18482,0.12126
1463.47058,0.12456
1462.75635,0.12774
1462.04211,0.13083
1461.32787,0.13385
1460.61364,0.13674
1459.8994,0.13946
1459.18517,0.14196
1458.47093,0.14422
1457.75669,0.14634
1457.04246,0.14856
1456.32822,0.15096
1455.61398,0.15326
1454.89975,0.15512
1454.18551,0.15647
1453.47127,0.15736
1452.75704,0.15783
1452.0428,0.15791
1451.32856,0.15764
1450.61433,0.15699
1449.90009,0.15595
1449.18585,0.15453
1448.47162,0.15278
1447.75738,0.15081
1447.04314,0.14874
1446.32891,0.14659
1445.61467,0.14436
1444.90044,0.14211
1444.1862,0.13994
1443.47196,0.13788
1442.75773,0.13598
1442.04349,0.13425
1441.32925,0.13273
1440.61502,0.13143
1439.90078,0.13035
1439.18654,0.12945
1438.47231,0.12861
1437.75807,0.1278
1437.04383,0.12713
1436.3296,0.12683
1435.61536,0.12694
1434.90112,0.12723
1434.18689,0.12752
1433.47265,0.12778
1432.75841,0.12808
1432.04418,0.12842
1431.32994,0.12877
1430.61571,0.12915
1429.90147,0.12959
1429.18723,0.13015
1428.473,0.13079
1427.75876,0.13146
1427.04452,0.13212
1426.33029,0.13278
1425.61605,0.13342
1424.90181,0.13405
1424.18758,0.1347
1423.47334,0.13542
1422.7591,0.13619
1422.04487,0.13695
1421.33063,0.1376
1420.61639,0.13809
1419.90216,0.13856
1419.18792,0.1392
1418.47368,0.14007
1417.75945,0.14102
1417.04521,0.14191
1416.33098,0.14274
1415.61674,0.14351
1414.9025,0.14423
1414.18827,0.14491
1413.47403,0.14556
1412.75979,0.14619
1412.04556,0.14677
1411.33132,0.14733
1410.61708,0.14788
1409.90285,0.14841
1409.18861,0.1489
1408.47437,0.14933
1407.76014,0.1497
1407.0459,0.14998
1406.33166,0.15018
1405.61743,0.1503
1404.90319,0.15037
1404.18895,0.15041
1403.47472,0.1504
1402.76048,0.15028
1402.04625,0.15003
1401.33201,0.14967
1400.61777,0.14917
1399.90354,0.14857
1399.1893,0.14793
1398.47506,0.14733
1397.76083,0.14675
1397.04659,0.14613
1396.33235,0.14542
1395.61812,0.14467
1394.90388,0.14396
1394.18964,0.14336
1393.47541,0.1429
1392.76117,0.14252
1392.04693,0.14218
1391.3327,0.14192
1390.61846,0.14181
1389.90422,0.1419
1389.18999,0.14219
1388.47575,0.14274
1387.76152,0.14369
1387.04728,0.14517
1386.33304,0.14715
1385.61881,0.14951
1384.90457,0.15221
1384.19033,0.15525
1383.4761,0.1586
1382.76186,0.16223
1382.04762,0.16607
1381.33339,0.17005
1380.61915,0.17407
1379.90491,0.17806
1379.19068,0.18198
1378.47644,0.18583
1377.7622,0.18955
1377.04797,0.19304
1376.33373,0.19616
1375.61949,0.19884
1374.90526,0.20101
1374.19102,0.20263
1373.47679,0.20361
1372.76255,0.20385
1372.04831,0.20322
1371.33408,0.20165
1370.61984,0.19915
1369.9056,0.19576
1369.19137,0.19159
1368.47713,0.18678
1367.76289,0.18152
1367.04866,0.17598
1366.33442,0.17031
1365.62018,0.16468
1364.90595,0.15921
1364.19171,0.15396
1363.47747,0.14895
1362.76324,0.14429
1362.049,0.14009
1361.33476,0.13635
1360.62053,0.13303
1359.90629,0.13011
1359.19206,0.1276
1358.47782,0.12549
1357.76358,0.12378
1357.04935,0.12244
1356.33511,0.12147
1355.62087,0.12085
1354.90664,0.12055
1354.1924,0.12055
1353.47816,0.12077
1352.76393,0.12114
1352.04969,0.12156
1351.33545,0.122
1350.62122,0.12244
1349.90698,0.12285
1349.19274,0.12322
1348.47851,0.12354
1347.76427,0.12382
1347.05003,0.12407
1346.3358,0.12429
1345.62156,0.1245
1344.90733,0.12469
1344.19309,0.1249
1343.47885,0.12513
1342.76462,0.12535
1342.05038,0.12551
1341.33614,0.12563
1340.62191,0.12573
1339.90767,0.12586
1339.19343,0.126
1338.4792,0.12617
1337.76496,0.12636
1337.05072,0.12658
1336.33649,0.12685
1335.62225,0.12716
1334.90801,0.12753
1334.19378,0.12795
1333.47954,0.12844
1332.76531,0.12897
1332.05107,0.12955
1331.33683,0.13016
1330.6226,0.13083
1329.90836,0.13156
1329.19412,0.1323
1328.47989,0.13299
1327.76565,0.13358
1327.05141,0.13406
1326.33718,0.13444
1325.62294,0.13474
1324.9087,0.13492
1324.19447,0.13495
1323.48023,0.1348
1322.76599,0.13449
1322.05176,0.13401
1321.33752,0.13339
1320.62328,0.13261
1319.90905,0.13172
1319.19481,0.13076
1318.48058,0.12979
1317.76634,0.12886
1317.0521,0.12797
1316.33787,0.12717
1315.62363,0.12644
1314.90939,0.1258
1314.19516,0.12527
1313.48092,0.12487
1312.76668,0.12459
1312.05245,0.12445
1311.33821,0.12445
1310.62397,0.12457
1309.90974,0.1248
1309.1955,0.12514
1308.48126,0.1256
1307.76703,0.12617
1307.05279,0.12686
1306.33855,0.12764
1305.62432,0.12848
1304.91008,0.12939
1304.19585,0.13035
1303.48161,0.13134
1302.76737,0.13235
1302.05314,0.13339
1301.3389,0.13445
1300.62466,0.13553
1299.91043,0.13659
1299.19619,0.13762
1298.48195,0.13861
1297.76772,0.13953
1297.05348,0.1404
1296.33924,0.14122
1295.62501,0.14202
1294.91077,0.14276
1294.19653,0.14343
1293.4823,0.144
1292.76806,0.14446
1292.05382,0.14483
1291.33959,0.14516
1290.62535,0.14543
1289.91112,0.14562
1289.19688,0.14574
1288.48264,0.14581
1287.76841,0.14585
1287.05417,0.14586
1286.33993,0.14581
1285.6257,0.14573
1284.91146,0.14564
1284.19722,0.14557
1283.48299,0.1455
1282.76875,0.14541
1282.05451,0.14531
1281.34028,0.14522
1280.62604,0.14517
1279.9118,0.14515
1279.19757,0.14517
1278.48333,0.14525
1277.76909,0.14537
1277.05486,0.14553
1276.34062,0.14572
1275.62639,0.14594
1274.91215,0.14617
1274.19791,0.14642
1273.48368,0.14671
